,pred,true
202,-0.00032649500643504764,-0.03139931964724448
203,-0.02800342034220798,-0.0008694757869199934
204,-0.0040187859502842415,0.013362422792826454
205,0.011941272914406548,0.04725158451171626
206,0.04430350263835978,-0.0025266259065362677
207,0.0021698531738336075,0.014839962770227528
208,0.013235430998310468,-0.03170100501272875
209,-0.027036519899261074,0.013308566598650476
210,0.008849867807778881,0.007950333191554417
211,0.008509978326092748,0.011260099353914688
212,0.010941535848968618,0.003926699423878518
213,0.004664889518775798,0.0012011185539397573
214,0.0014733625280859352,-0.0007554467414965518
215,-0.00056061320957635,-0.020734301929215142
216,-0.01871548617640324,-0.0008712698028806505
217,-0.00285539071517872,0.019582580920288525
218,0.017599099795543652,-0.0015223841618105074
219,0.000570896925473884,-0.0038951619786755853
220,-0.0036619117806011878,0.001155012240260356
221,0.00065503907260748,0.011956232173800405
222,0.01090277242382687,-0.006123822843807559
223,-0.004322215257449856,-0.017938917285353597
224,-0.016778831131493057,-0.003567020231424662
225,-0.004990640095119235,0.0023131706787300078
226,0.0017447813020563423,-0.027689664962772257
227,-0.02470518028257135,0.023002117371124755
228,0.01803399557870067,-0.02560304357023507
229,-0.0202970428799148,-0.0059977815547100684
230,-0.008181463077852679,0.013391309173886964
231,0.011334931414633351,-0.006792195456917673
232,-0.004598627842809647,0.008057723297295923
233,0.0064533748332900286,0.027938506589307955
234,0.025894011283933874,0.00618817773936487
235,0.008517187042316299,-0.003711755695501096
236,-0.002677499384515045,0.0024526811193701105
